,rest_id,rest_name,rest_url,rest_address,city,latitude,longitude,rest_timing,rest_rating,cuisines,features
5541,5542,Meal Express,https://www.zomato.com/udaipur/meal-express-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, aapni Dhani ke pass Rebariyo ka guda, Gira Udaipur, Pratap Nagar, Udaipur",Udaipur,24.590435,73.747,12 Noon to 4 AM,3.1,Fast Food,['Delivery']
5542,5543,Food On The Go,https://www.zomato.com/udaipur/food-on-the-go-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10 Chitrakut Vihar Hiran Mangri Sec-14 Udaipur, Udaipur, Hiran Magri, Udaipur",Udaipur,24.6099616166,73.6885140091,,0.0,Fast Food,[]
5543,5544,Bamboo Grille's,https://www.zomato.com/udaipur/bamboo-grilles-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Third Floor, Celebration Mall, Bhuwana, Udaipur",Udaipur,24.6126,73.7022,11 AM to 10 PM,3.3,"Chinese, Fast Food","['Dinner', 'Cash', 'Lunch', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted']"
5545,5546,Foodie's Cafe,https://www.zomato.com/udaipur/foodies-cafe-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Third Floor, Celebration Mall, Bhuwana, Udaipur",Udaipur,24.6124,73.7029,11 AM to 10 PM,0.0,Beverages,"['Cash', 'Credit Card', 'Lunch', 'Takeaway Available', 'Debit Card', 'Dinner', 'Outdoor Seating', 'Digital Payments Accepted']"
5546,5547,Amore Gelato,https://www.zomato.com/udaipur/amore-gelato-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Celebration Mall, Bhuwana, Udaipur",Udaipur,24.612984,73.702935,11 AM to 11 PM,0.0,Ice Cream,"['Takeaway Available', 'Credit Card', 'Cash', 'Mall Parking', 'Desserts and Bakes', 'Indoor Seating']"
5547,5548,Bunty'z Restaurant And Fast Food Center,https://www.zomato.com/udaipur/buntyz-restaurant-and-fast-food-center-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"800-A Pooja Nagar Hiran Mangri Sec -4 Udaipur, Hiran Magri, Udaipur",Udaipur,24.568374,73.727691,,0.0,Fast Food,[]
5549,5550,Juice Bar,https://www.zomato.com/udaipur/juice-bar-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.5970295316,73.6906916276,12:30 PM to 10:30 PM,0.0,Beverages,"['Credit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Debit Card', 'Lunch', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5550,5551,Country Style,https://www.zomato.com/udaipur/country-style-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.5969484408,73.6904549226,12:30 PM to 11 PM,0.0,North Indian,"['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Outdoor Seating', 'Digital Payments Accepted']"
5551,5552,Southern Delights,https://www.zomato.com/udaipur/southern-delights-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.5970356287,73.69069531560001,10 AM to 11 PM,0.0,South Indian,"['Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Takeaway Available', 'Cash', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5552,5553,Havana,https://www.zomato.com/udaipur/havana-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.5970234346,73.6906990036,12:30 PM to 10:30 PM,0.0,Desserts,"['Credit Card', 'Debit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Lunch', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5553,5554,Fasta Pasta,https://www.zomato.com/udaipur/fasta-pasta-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.5970365432,73.6906906217,12:30 PM to 10:30 PM,0.0,"Italian, Mexican","['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Outdoor Seating', 'Digital Payments Accepted']"
5554,5555,Golden Dragon,https://www.zomato.com/udaipur/golden-dragon-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Fourth Floor, Rkay Mall, Panchwati, Udaipur",Udaipur,24.597020690900003,73.6906973273,12:30 PM to 11 PM,0.0,Chinese,"['Cash', 'Debit Card', 'Lunch', 'Takeaway Available', 'Credit Card', 'Dinner', 'Outdoor Seating', 'Digital Payments Accepted']"
5612,5613,Honest,https://www.zomato.com/udaipur/honest-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 3,4,5,6,  Connaught Place, Royal Raj Vilas, Shobagpura Circle, Shobhagpura, Udaipur",Udaipur,24.6088642566,73.7093651667,11 AM to 11 PM (Mon-Sun),3.8,"North Indian, Chinese","['Takeaway Available', 'Delivery', 'Dinner', 'Debit Card', 'Lunch', 'No Alcohol Available', 'Cash', 'Credit Card', 'Indoor Seating']"
5613,5614,The Arjun Bagh,https://www.zomato.com/udaipur/the-arjun-bagh-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1 DPS Road, Opposite  Fortis Hospital, Shobhagpura, Udaipur",Udaipur,24.6073785377,73.7110619992,11 AM to 11:30 PM,3.7,"North Indian, Chinese, South Indian","['Cash', 'Dinner', 'Lunch', 'Debit Card', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Air Conditioned', 'Indoor Seating', 'Rooftop', 'Smoking Area']"
5619,5620,Ranaji,https://www.zomato.com/udaipur/ranaji-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Fateh Balaji Temple, Fatehsagar Paal, Fateh Sagar, Udaipur",Udaipur,24.6083835489,73.6781137437,11 AM to 11 PM (Mon-Sun),3.6,"North Indian, Chinese, Continental","['Delivery', 'Cash', 'Lunch', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5620,5621,Aqua Lounge,https://www.zomato.com/udaipur/aqua-lounge-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"3rd floor, crossway building , bhuwana bypass , near forum celebration mall udaipur-313001",Udaipur,24.5888049535,73.6827338487,"1pm – 12midnight (Mon-Fri),1pm – 1am (Sat-Sun)",3.8,"Chinese, Italian, Continental, North Indian","['Credit Card', 'Takeaway Available', 'Lunch', 'Debit Card', 'Cash', 'Dinner', 'Serves Alcohol', 'Indoor Seating', 'Board Games', 'Serves Cocktails', 'Outdoor Seating', 'Wifi', 'Live Sports Screening', 'Table booking recommended', 'Free Parking', 'Smoking Area', 'City View', 'Free Wifi', 'Air Conditioned', 'Pure Veg', 'Rooftop']"
5631,5632,Chawlas Square,https://www.zomato.com/udaipur/chawlas-square-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6-7, Near Shobhagpura Circle, 100 Feet Road, Shobhagpura, Udaipur",Udaipur,24.6066774332,73.7094523385,"11 AM to 3 PM, 7 PM to 11 PM",3.8,"North Indian, Chinese","['Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Indoor Seating', 'Air Conditioned']"
5638,5639,Over the Top,https://www.zomato.com/udaipur/over-the-top-1-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"9, University Road, Heera Bagh Colony, Shobhagpura, Udaipur",Udaipur,24.5897503593,73.7134089321,11 AM to 11:30 PM,3.5,"North Indian, Chinese","['Dinner', 'Takeaway Available', 'Credit Card', 'Lunch', 'Cash', 'Delivery', 'Debit Card', 'Outdoor Seating', 'Rooftop', 'Wifi', 'Live Music', 'Pure Veg']"
5645,5646,Anjali Dining Hall & Restaurant,https://www.zomato.com/udaipur/anjali-dining-hall-restaurant-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, First Floor, Opposite City Railway Station, City Centre, Udaipur",Udaipur,24.5704859639,73.6993960664,11am – 11pm (Mon-Sun),3.7,"Gujarati, North Indian","['Lunch', 'No Alcohol Available', 'Cash', 'Dinner', 'Free Parking', 'Pure Veg', 'Free Wifi', 'Table Reservation Not Required', 'Indoor Seating', 'Air Conditioned']"
5646,5647,Courtyard Restaurant & Cafe,https://www.zomato.com/udaipur/courtyard-restaurant-cafe-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"103,Bhatyaani Chohata,Ward no.10,Jhadol Haveli,Udaipur.",Udaipur,24.5769,73.6851,11 AM to 11 PM,3.6,"North Indian, Continental","['Cash', 'Debit Card', 'Takeaway Available', 'Lunch', 'Credit Card', 'No Alcohol Available', 'Dinner', 'Indoor Seating', 'Table booking recommended', 'Outdoor Seating', 'Air Conditioned']"
5647,5648,Choukhi Dhani,https://www.zomato.com/udaipur/choukhi-dhani-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Tegor Nagar, Sec-4, Hiran Magri, Udaipur",Udaipur,24.569452,73.725677,11 AM to 11 PM,3.5,North Indian,"['Dinner', 'Delivery', 'Lunch', 'Cash', 'Takeaway Available', 'Indoor Seating']"
5650,5651,Bluemoon Kinaraz,https://www.zomato.com/udaipur/bluemoon-kinaraz-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wonder View Palace 6, Panch Devri Marg, Hanuman Ghat, Outside Chandpole, Chandpole, Udaipur",Udaipur,24.5790846336,73.6801465228,11 AM to 11 PM (Mon-Sun),3.7,"Rajasthani, North Indian","['Dinner', 'Lunch', 'Credit Card', 'Takeaway Available', 'Cash', 'Serves Alcohol', 'Debit Card', 'Smoking Area', 'Hookah', 'Outdoor Seating', 'Digital Payments Accepted', 'Rooftop', 'Indoor Seating', 'City View', 'Fullbar']"
5656,5657,Twenty Nine,https://www.zomato.com/udaipur/twenty-nine-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"29 N N Acharya Marg, Opp Bhartiya Lok, Kala Mandal, Panchwati, Udaipur",Udaipur,24.5947150708,73.6912273988,11 AM to 10 PM (Mon-Sun),3.6,Beverages,"['No Alcohol Available', 'Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Lunch', 'Free Parking', 'Pure Veg', 'Indoor Seating', 'Digital Payments Accepted']"
5657,5658,Savanna Cafe & Mocktail,https://www.zomato.com/udaipur/savanna-cafe-mocktail-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Mewargarh Hotel, Sajjan Garh Road, Fateh Sagar, Udaipur",Udaipur,24.590475,73.724962,11 AM to 10 PM,0.0,"Fast Food, Beverages","['Lunch', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']"
5658,5659,Shree Laxmi,https://www.zomato.com/udaipur/shree-laxmi-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 20, Bombay Bazar, Fateh Sagar, Fateh Sagar, Udaipur",Udaipur,24.5992573731,73.6787926778,11 AM to 12 Midnight,0.0,"Ice Cream, Beverages","['Takeaway Available', 'Breakfast', 'Dinner', 'Lunch', 'Outdoor Seating', 'Pure Veg']"
5682,5683,Santushti Dining Hall & Restaurant,https://www.zomato.com/udaipur/santushti-dining-hall-restaurant-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Plot 6C, Near Townhall Parking, Udaipur, City Centre, Udaipur",Udaipur,24.583913,73.696646,11 AM to 11 PM,3.5,North Indian,[]
5686,5687,Rajwadi Thal,https://www.zomato.com/udaipur/rajwadi-thal-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Udaipur, Near Axis Bank, Opposite Sagas Ji Bavji, Below Gokul Palace, Udaipur., City Centre, Udaipur",Udaipur,24.5775,73.6992,12 Noon to 11 PM,3.5,Rajasthani,"['Debit Card', 'Cash', 'Credit Card', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'Digital Payments Accepted']"
5688,5689,Banjara Kitchen,https://www.zomato.com/udaipur/banjara-kitchen-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2-J-2 Vasant Vihar sector 5 Hirqn mangri Udaipur, Hiran Magri, Udaipur",Udaipur,24.564296,73.720838,,0.0,North Indian,[]
5690,5691,Cafe Clock town,https://www.zomato.com/udaipur/cafe-clock-town-chandpole?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5/184 hotel lake haveli, Amrai ghar, Udaipur, Chandpole, Udaipur",Udaipur,24.57879,73.678887,10 AM to 10:45 PM,3.3,North Indian,[]
5691,5692,Daily Delicious,https://www.zomato.com/udaipur/daily-delicious-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sector -14 Opp Dr gambhir clinic 100feet Road, Udaipur, Hiran Magri, Udaipur",Udaipur,24.540737,73.690862,,3.2,North Indian,[]
5692,5693,Aroma Restaurant,https://www.zomato.com/udaipur/aroma-restaurant-fatehpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bathera House, Fatehpura, Udaipur",Udaipur,24.6058458572,73.6902949959,"11 AM to 3 PM, 7 PM to 11 PM (Mon-Sun)",3.2,"North Indian, Chinese, Continental","['Takeaway Available', 'Dinner', 'Lunch', 'Credit Card', 'Cash', 'Debit Card', 'Delivery', 'Air Conditioned', 'Indoor Seating', 'Table booking recommended', 'Outdoor Seating']"
5695,5696,Kothi Restaurant And Loungh,https://www.zomato.com/udaipur/kothi-restaurant-and-loungh-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opp. Guru Nanak Girst Collage,Nera hind motors, sec. 4 main road, hiran magri",Udaipur,24.569017,73.721416,"11am – 12midnight (Mon, Tue, Wed, Thu, Fri, Sun), 11am – 11:58pm (Sat)",0.0,North Indian,"['Delivery', 'Table booking recommended']"
5696,5697,Shree Narayan Food Plaza,https://www.zomato.com/udaipur/shree-narayan-food-plaza-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"425, Panerio Ki madri, Tevta Chowk, Udaipur, Udaipur, Hiran Magri, Udaipur",Udaipur,24.609972590100003,73.68852440270001,,0.0,North Indian,[]
5697,5698,Gajrenukas Wood Fried Pizza,https://www.zomato.com/udaipur/gajrenukas-wood-fried-pizza-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,7 Rajeshwarnand Colony Bhuwana Udaipur Girwa Udaipur,Udaipur,24.620518,73.713184,,0.0,Italian,[]
5699,5700,Gala Bagh Garden & Multi-Cuisine Restaurant,https://www.zomato.com/udaipur/gala-bagh-garden-multi-cuisine-restaurant-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Sanjay Park, Rani Road, Opposite Church, Fateh Sagar, Udaipur",Udaipur,24.59204,73.663421,11 AM to 11 PM,0.0,Indian,"['Dinner', 'Cash', 'Takeaway Available', 'Lunch', 'Outdoor Seating', 'Indoor Seating', 'Live Music', 'Air Conditioned', 'Smoking Area']"
5700,5701,Hotel Shree Narayana,https://www.zomato.com/udaipur/hotel-shree-narayana-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"2B, Hotel Street, Opposite Icici Bank, Udaipole, Udaipur., City Centre, Udaipur",Udaipur,24.5773,73.7005,11 AM to 10 PM,0.0,"North Indian, Chinese","['Debit Card', 'Dinner', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Indoor Seating', 'Air Conditioned', 'Pure Veg', 'All Day Breakfast', 'Brunch', 'Digital Payments Accepted', 'Buffet']"
5701,5702,Madhyantar,https://www.zomato.com/udaipur/madhyantar-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"49-B Shakti Nagar, Udaipur, Udaipur, City Centre, Udaipur",Udaipur,24.584247,73.701385,,0.0,North Indian,['Cash']
5703,5704,Hotel Rajpal Palace,https://www.zomato.com/udaipur/hotel-rajpal-palace-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite ICICI Bank, Hotel Street, Udaipole, Udaipur, City Centre, Udaipur",Udaipur,24.5772,73.7012,11 AM to 11 PM,0.0,"North Indian, Chinese","['Credit Card', 'Cash', 'Debit Card', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted', 'Air Conditioned']"
5704,5705,Amazon The Restro,https://www.zomato.com/udaipur/amazon-the-restro-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1580 Bhadreshwar Bheru ji ka mandir ke piche tekari road, new mali colony, Hiran Magri, Udaipur",Udaipur,24.6099366213,73.68853613729999,,0.0,North Indian,[]
5707,5708,Hotel Silver Palm,https://www.zomato.com/udaipur/hotel-silver-palm-pratap-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Pratap Nagar Towards, RTO Bypass Road, Pratap Nagar, Udaipur, Pratap Nagar, Udaipur",Udaipur,24.6187,73.7225,12 Noon to 11 PM,0.0,"North Indian, Chinese","['No Alcohol Available', 'Dinner', 'Lunch', 'Cash', 'Credit Card', 'Breakfast', 'Debit Card', 'Valet Parking Available', 'Air Conditioned', 'Pure Veg', 'All Day Breakfast', 'Buffet', 'Indoor Seating', 'Digital Payments Accepted']"
5708,5709,Aryas Khana Khajana,https://www.zomato.com/udaipur/aryas-khana-khajana-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"6Sc S/24 Paneriyon Ki Madri Opp Vip Colony Sector-9 Udaipur, Hiran Magri, Udaipur",Udaipur,24.6099530816,73.6885096505,,0.0,North Indian,[]
5709,5710,Hotel Royal Dizire,https://www.zomato.com/udaipur/hotel-royal-dizire-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"35, near R.M.V circle, inside surajpole, Udaipur, City Centre, Udaipur",Udaipur,24.876776207800003,74.6201598644,11 AM to 11 PM,0.0,North Indian,[]
5710,5711,Thalisthan ,https://www.zomato.com/udaipur/thalisthan-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Vishnupriya, 9 Gulab Bagh Road, Udaipur, City Centre, Udaipur",Udaipur,24.6099521671,73.68847947569999,,0.0,North Indian,[]
5717,5718,Channa's Mom,https://www.zomato.com/udaipur/channas-mom-shakti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"49, B, Shakti Nagar near community hall, Sanatan Mandir, Udaipur",Udaipur,24.584088,73.701391,11 AM to 11 PM,3.0,North Indian,"['Takeaway Available', 'Cash', 'Lunch', 'Dinner', 'Pure Veg']"
5718,5719,Mom's Kitchen With Fitness Crunch,https://www.zomato.com/udaipur/moms-kitchen-with-fitness-crunch-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,manglam square mall durga nursury road udaipur,Udaipur,24.58408,73.709586,11 AM to 11 PM,3.4,"Juices, Fast Food","['Takeaway Available', 'Cash', 'Delivery', 'Digital Payments Accepted']"
5720,5721,Shree Ram Frenki,https://www.zomato.com/udaipur/shree-ram-frenki-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"10, Near Water Works, Sector-4, Choraha, Hiran Magri, Udaipur",Udaipur,24.567119,73.725383,11 AM to 10 PM,3.3,Fast Food,"['Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service', 'Pure Veg']"
5721,5722,Nepal Fast Food,https://www.zomato.com/udaipur/nepal-fast-food-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1, Shobhagpura Choraha, Opposite Royal Vilas, Udaipur",Udaipur,24.6085,73.7099,11 AM to 11 PM,3.1,Chinese,"['Cash', 'Indoor Seating', 'Pure Veg', 'Digital Payments Accepted']"
5722,5723,Bombay Pav Bhaji,https://www.zomato.com/udaipur/bombay-pav-bhaji-pahada?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"University Road, In front of 100 feet road, Near A-One school, udaipur, Pahada, Udaipur",Udaipur,24.588,73.7134,11 AM to 11 PM,3.0,"South Indian, North Indian, Indian","['Delivery', 'Cash', 'Indoor Seating', 'Pure Veg']"
5723,5724,Lakecity Express Wrap N Tikka,https://www.zomato.com/udaipur/lakecity-express-wrap-n-tikka-ayad-rural?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite A-one School, University Road, Ayad, Udaipur, Ayad Rural, Udaipur",Udaipur,24.588156,73.712519,11 AM to 11 PM,3.4,"Wraps, Chinese","['Cash', 'Pure Veg', 'Digital Payments Accepted']"
5724,5725,Chuski Chai Ki,https://www.zomato.com/udaipur/chuski-chai-ki-shakti-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Dominos, Ashok Nagar Main road, shakti nagar, udaipur, Shakti Nagar, Udaipur",Udaipur,24.5864,73.7031,11 AM to 11 PM,3.3,"Desserts, Bakery","['Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
5725,5726,Chie Tanic,https://www.zomato.com/udaipur/chie-tanic-ganesh-nagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Bohra Ganesh Ji Choraha, Main Road udaipur, Ganesh Nagar, Udaipur",Udaipur,24.589681,73.725317,1 PM to 11 PM,3.1,Chinese,"['Cash', 'Indoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
5727,5728,Theka Chai Ka,https://www.zomato.com/udaipur/theka-chai-ka-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"City Palace Road, Infront of Samorbagh, city centre udaipur, City Centre, Udaipur",Udaipur,24.5737,73.6871,11 AM to 8 PM,3.3,"Fast Food, Beverages","['No Seating Available', 'Delivery', 'Cash', 'Digital Payments Accepted', 'Pure Veg', 'Desserts and Bakes']"
5729,5730,LE Shawarma,https://www.zomato.com/udaipur/le-shawarma-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Kiosk No.5 Arvanah Shopping Center Hathipole Main Road, Udaipur, City Centre, Udaipur",Udaipur,24.587171,73.688072,,0.0,Mughlai,[]
5730,5731,Hungry Swag,https://www.zomato.com/udaipur/hungry-swag-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"15, Opposite Saheliyon Ki Bari, Panchwati, Udaipur",Udaipur,24.603,73.687,10 AM to 11 PM,0.0,"Italian, Chinese","['Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']"
5732,5733,A To Z Fast Food,https://www.zomato.com/udaipur/a-to-z-fast-food-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"R.K Circle Udaipur, Shobhagpura, Udaipur",Udaipur,24.607145,73.700031,,0.0,North Indian,[]
5733,5734,Gaurav Ice Cream&Milk Parlour,https://www.zomato.com/udaipur/gaurav-ice-cream-milk-parlour-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bombay Market, Sukhadiya Circle, Panchwati, Udaipur",Udaipur,24.6004,73.691,2 PM to 12 Midnight,0.0,Desserts,"['Cash', 'Pure Veg', 'Digital Payments Accepted']"
5736,5737,Shiv Shakti Dosa Centre,https://www.zomato.com/udaipur/shiv-shakti-dosa-centre-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Sukhadia Circle, New Fatehpura, Panchwati, Udaipur",Udaipur,24.601616,73.690651,1 PM to 10:30 PM,0.0,South Indian,"['No Seating Available', 'Dinner', 'Takeaway Available', 'Lunch', 'Cash', 'Pure Veg']"
5737,5738,Bhawani Chat Pakodi Center,https://www.zomato.com/udaipur/bhawani-chat-pakodi-center-panchwati?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sukhadia Circle, Panchwati, Udaipur",Udaipur,24.601361,73.6915,12 Noon to 11 PM,0.0,Street Food,"['Cash', 'Takeaway Available', 'Outdoor Seating']"
5738,5739,Jumbo Tiffin Centre,https://www.zomato.com/udaipur/jumbo-tiffin-centre-bhuwana?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"1/470, Meera Nagar, Near Krishna Dairy, Bhuwana, Udaipur",Udaipur,24.6098171314,73.6884928867,12 Noon to 10 PM,0.0,North Indian,"['Cash', 'Delivery', 'Pure Veg', 'Digital Payments Accepted']"
5749,5750,Ghoomer Restaurant,https://www.zomato.com/udaipur/ghoomer-restaurant-hiran-magri?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Tata Classic, Jamar Kotra Road, Sector 6, Hiran Magri, Udaipur",Udaipur,24.5569280103,73.71802099050001,"8 AM to 11 AM, 12 Noon to 3 PM, 7 PM to 11 PM",3.1,"North Indian, Chinese","['Breakfast', 'Credit Card', 'Takeaway Available', 'Cash', 'Lunch', 'Debit Card', 'Dinner', 'Fullbar', 'Indoor Seating', 'Above 18 Only']"
5752,5753,Jannat Rooftop Bar,https://www.zomato.com/udaipur/jannat-rooftop-bar-fateh-sagar?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"5, Ambavgarh, Fateh Sagar, Udaipur",Udaipur,24.5905530798,73.6814145371,5 PM to 11 PM,3.5,North Indian,"['Cash', 'Dinner', 'Serves Alcohol', 'Debit Card', 'Credit Card', 'Above 18 Only', 'Fullbar', 'Rooftop', 'Smoking Area', 'Outdoor Seating']"
5754,5755,Twist Family Lounge & Bar,https://www.zomato.com/udaipur/twist-family-lounge-bar-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ground Floor, Cannaught Place, Shobhagpura, Udaipur.",Udaipur,24.6084,73.7093,11 AM to 11 PM,3.2,"North Indian, Mexican, Continental, Chinese","['Lunch', 'Serves Alcohol', 'Credit Card', 'Debit Card', 'Dinner', 'Cash', 'Fullbar', 'Beer', 'Indoor Seating', 'Air Conditioned', 'Wine', 'Serves Cocktails', 'Digital Payments Accepted']"
5759,5760,50 Cents,https://www.zomato.com/udaipur/50-cents-shobhagpura?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Hotel Varju Villa, Near Nand Bhawan, 100 Feet Road, Shobhagpura, Udaipur",Udaipur,24.5939465214,73.7092867121,11 AM to 11 PM,3.1,Finger Food,"['Cash', 'Debit Card', 'Dinner', 'Credit Card', 'Lunch', 'Above 18 Only', 'Air Conditioned', 'Fullbar', 'Beer', 'Indoor Seating', 'Smoking Area', 'Wine', 'Serves Cocktails']"
5762,5763,Cheers,https://www.zomato.com/udaipur/cheers-city-centre?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Krishna Lila Regency, 11 Lake Palace Road, Kalaji Goraji Chauraha, Kalaji Goraji, Udaipur",Udaipur,24.5753627117,73.69084216649999,9am – 11pm (Mon-Sun),3.1,"North Indian, Chinese, Italian, Fast Food, Mughlai","['Dinner', 'Cash', 'Credit Card', 'Delivery', 'Serves Alcohol', 'Debit Card', 'Lunch', 'Table booking recommended', 'Wheelchair Accessible', 'Outdoor Seating', 'Rooftop', 'Air Conditioned', 'Smoking Area', 'Wifi', 'Fullbar', 'Indoor Seating']"
