hotel_id,hotel_name,hotel_rating,hotel_experience,amenities,address,city,country,location,hotel_price
125,Desert Springs Resorts,5.0,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Room service']","Kanoi Village, SAM Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.881629, 70.560715",
127,Kanj Shekhana Desert Safari Camp,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Behind RDS Camp Sam Sand Dunes, Jaisalmer Police Line Sam Rajasthan, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.865854, 70.545719",
128,The Yellow Stone - Luxury resort & Spa,,,"['Free airport shuttle', 'Air conditioning', 'Parking included', 'Restaurant', 'Breakfast available', 'Bar']","The Yellow Stone resort, Lakhmana Road, Sam Tehsil, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.92385, 70.90958",
129,Savi Camps,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Kanoi Killage, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.867219, 70.644971",
130,Shama Desert Camp,4.5,Wonderful,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sam Sand Dunes, over Lakhmana Desert, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.867172, 70.539497",
131,Hotel Nirmal Haveli,3.6,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opp. Nagar Palika, Near Pushkarna Bera, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.90385, 70.911883",
132,Anantara Resort & Spa,3.5,Good,"['Spa', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Sam Sand Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.825765, 70.530897",
133,Hotel Siddhartha,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Pet friendly', 'Restaurant', 'Breakfast available']","Khejer Para, Manak Chowk, Amar Sagar, Jaisalmer, Rajasthan 345001, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912086, 70.912061",
134,Club Mahindra Jaisalmer,3.7,Good,"['Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","New Civil Airport Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.900563, 70.901944",
135,Ozaki Desert Safari Camp Jaisalmer,4.0,Very Good,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar']","Near Sbbj Bank Dhiba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910137, 70.9116",
137,Country side resor jaisalmer,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Opp Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.845507, 70.535122",
141,Jaigarh Brys Fort,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Plot 7, Hotel Complex, Jodhpur- Barmer Link Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91503, 70.94661",
142,Welcome Desert Camps,,,"['Free WiFi', 'Pet friendly', 'Restaurant', 'Business services', 'Bar', 'Room service']","Near Sam Toll Beriyal Resort No 6, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864919, 70.560842",
143,Hotel Moonlight,4.0,Very Good,"['Free airport shuttle', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant']","Opp. Head Post Office by Hanuman Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.914579, 70.908326",
144,Desert Den,,,"['Spa', 'Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Room service']","Desert Den Sam Sand Dunes, Opposite National Park, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866409, 70.566752",
146,Camp Paradise,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Room service', '24/7 front desk']","In Front of Sam Sand Dune, 42 Km from Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.838046, 70.540165",
147,Kahla home,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Room service', '24/7 front desk']","On fort Vyasa para, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.9124, 70.91189",
148,The Royale Jaisalmer,,,"['Free airport shuttle', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Near Fort Dhibba Para Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910444, 70.914597",
149,Desert Tulip Hotel & Resort,4.0,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","4, Hotel Complex, Jodhpur Road (NH 15), Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91804, 70.947301",
150,Stay Inn Resort,,,"['Parking included', 'Pet friendly', 'Restaurant', 'Bar', 'Room service', 'Housekeeping']","sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.855713, 70.551591",
151,Hotel Garh Jaisal Haveli,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","On Fort, Kotari Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912587, 70.914153",
152,mr camel safari,,,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Bar', 'Housekeeping']","Near hotel shahi palace, shiv road, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.912712, 70.910416",
154,mayhi desert safari,,,"['Free WiFi', 'Restaurant', 'Business services', 'Bar', 'Room service', 'Housekeeping']","Near Golden City Fort, Dibba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.913275, 70.913669",
155,Hotel Sohandeep,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Fort Road, Dhiba Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91001, 70.914978",
156,OYO 1352 Hotel Desert Moon,3.5,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Acalvanshi Colony, Sunset Point, Opp. Vyas Chattree, Jaisalmer, 345001",Jaisalmer,India,"26.922045, 70.907473",
157,Camp e Khas,,,"['Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant', 'Business services']","Lakhmana dunes road, Before parking of Sam Sand Dunes, Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.850891, 70.527269",
158,Desert Safari Camp,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Room service', 'Housekeeping', '24/7 front desk']","Jaisalmer, Rajasthan, India, Jaisalmer, Rajasthan, India, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.9157, 70.908311",
160,Marina Resort With Swimming Pool,,,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Breakfast available', 'Room service']","Achalvanshi Colony Park, Dr, K. L. Achalvanshi Colony, Jaisalmer, Rajashthan, 345001",Jaisalmer,India,"26.922167, 70.908986",
163,The Kafila Desert Camp,4.5,Wonderful,"['Parking included', 'Breakfast included', 'Outdoor Space', 'Barbecue grill', 'Fireplace', 'Restaurant']","Khasra No 123/1699, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.893117, 70.57962",
164,"Beyond Stay Garh Rajputana Camps, Jaisalmer",,,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","Opp. Rajputana Desert Camp, Sam Sand Dunes, Village/post, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.828569, 70.534242",
165,Jaisalmer Khodiyar Resort,,,"['Free WiFi', 'Parking included', '24/7 front desk', 'Restaurant', 'Room service', 'Housekeeping']","Sunset point,near parking area, sam jaisalmer rajasthan 345001, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.92184, 70.90541",
166,Prince Desert Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Lakhmana Road, Sam sand dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.872763, 70.535736",
167,The Golden Camp,,,"['Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","In Front of Dessert, National Park Near by Sam SandDunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91575, 70.90834",
168,V Resorts Pithla Heritage Jaisalmer,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","37, Indra Colony, Jodhpur- Barmer Link Road, Jaisalmer, Jaisalmer, 345001",Jaisalmer,India,"26.91398, 70.93979",
170,ADB Rooms Hotel Vallabh Darshan,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Opp. Collector Office, C.V.S. Colony, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916987, 70.905099",
171,Raahi Desert Resort,,,"['Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant', 'Room service']","Near Sam Sand dunes, village sam, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",
172,Spirit Desert Camp,,,"['Free WiFi', 'Parking included', 'Laundry', 'Pet friendly', 'Pool', 'Restaurant']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.842953, 70.543899",
174,Desert Gateway Resort,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', '24/7 front desk']","Sam Village, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",
175,WelcomHeritage Kalyan Bhawan,,,"['Free airport shuttle', 'Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry']","Near Bank of Baroda, Gandhi Chowk, Jaisalmer, 345001",Jaisalmer,India,"26.916311, 70.91054",
176,Treebo Trip Bansuri Jaisalmer,3.9,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Behind Bhatia Bagechi, Hanuman Circle, Jaisalmer, 345001",Jaisalmer,India,"26.917219, 70.907643",
177,Kabila Camp by At Your Service Hospitality,,,"['Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Opposite Sam Sand Dunes, Village Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915669, 70.908279",
178,Hotel Chouhan Heritage,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service']","H 2 Jethwai Road Zila Udyog Bhawan, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.923061, 70.922695",
179,Hotel Sun Shine,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Housekeeping']","Opp. Jawahar Niwas Palace, Bada Bagh Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916382, 70.905064",
180,Country side resort Jaisalmer,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Kitchen']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.84544, 70.535272",
181,Desert Raasleela Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Fireplace', '24/7 front desk']","Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.866183, 70.564421",
184,Castle View,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Bar', 'Housekeeping']","Dhiba Para Near Air Force Circle, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.906855, 70.917974",
185,Arya Haveli,4.2,Very Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Arya Haveli Chainpura street, Gandhi Chowk, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916302, 70.910823",
186,Hotel Golden City,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool', 'Restaurant']","Opposite SBI Bank, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.908997, 70.915616",
188,Le Royal Camps,,,"['Free WiFi', 'Parking included', 'Pool', 'Restaurant', 'Room service', 'Housekeeping']","Sam Sand Dunes Road, Near Kanoi Village, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.86841, 70.562178",
189,The Desert Palace,,,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Jodhpur Barmer Link Rd., BH. Hotel, Fort Rajwara, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.911852, 70.947539",
193,Rojani Resort,4.5,Wonderful,"['Spa', 'Parking included', 'Breakfast included', 'Restaurant', 'Business services', 'Bar']","Sam, Jaislmer - Sam - Dhanana Rd, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.838124, 70.540252",
194,Hotel Jaisalmer Haveli,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Restaurant', 'Business services']","Link Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.91342, 70.939605",
195,Yokoso Thar Desert Safari and Camp,,,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Near - Airorce circle , dhiba para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.910015, 70.91199",
196,Fort Rajwada,4.0,Very Good,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry']","No. 1 Jodhpur-Barmer Link Road, Hotel Complex, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91514, 70.943422",
197,Singh's Royal Desert Resort,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Room service', 'Housekeeping']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.825632, 70.521935",
198,Star desert camp,,,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly']","Opposite Sam Sand Dunes, Sam Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.826062, 70.531719",
199,Joggan Jaisalmer Camp,,,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Lakhmana Road Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864671, 70.527536",
200,Dynasty Desert Camp,,,"['Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant', 'Room service']","Near Sunset Point, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.841665, 70.542731",
202,OYO 9470 The Grace Inn,,,"['Free WiFi', 'Air conditioning', 'Breakfast included', 'Housekeeping', '24/7 front desk']","Silavata Para, Near Shiv Mandir, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912742, 70.91068",
204,The Chirag Desert Camp,,,"['Parking included', 'Breakfast included', 'Laundry', 'Outdoor Space', 'Restaurant', 'Room service']","Near Parking Toll Gate, Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.863848, 70.559039",
205,Chokhi Dhani Desert Camp,4.0,Very Good,"['Spa', 'Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Kanoj Village, Near Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.915709, 70.894461",
206,OYO 18506 Regal Golden Palace,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Housekeeping']","513,Dr. Kl Anchvanshi Colony, Dedansar Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.922932, 70.909506",
207,Hotel Narayan Niwas Palace,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping']","Near Jain Bhawan, Malkapol, Jaisalmer, Rajasthasn, 345001",Jaisalmer,India,"26.918995, 70.914471",
209,Sam Desert Camp,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","Jaisalmer - Sam - Dhanana Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.915821, 70.906078",
210,Sartaj Hotel,,,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Restaurant']","225, G-Block, Laxmi Chand Sanwal, Colony Ramgarh BY Pass Road, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.947136, 70.914582",
211,Sheesh Mahal Desert Camp,,,"['Spa', 'Free WiFi', 'Parking included', 'Pet friendly', 'Kitchen', 'Restaurant']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.864017, 70.563657",
212,Hotel Kotwal Haveli,,,"['Laundry', 'Kitchen', 'Restaurant', 'Breakfast available', 'Room service', 'Housekeeping']","Dhibba Para, Near Air Circle, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.90977, 70.91275",
214,Desert Adventure Camp Jaisalmer,,,"['Parking included', 'Laundry', 'Restaurant', 'Bar', 'Room service', 'Housekeeping']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.855124, 70.55255",
215,Dunes Desert Safari And Camp,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pet friendly', 'Restaurant']","Near Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.845049, 70.536136",
216,Jaisalmer Desert Safari Camps and Resort,,,"['Parking included', 'Breakfast included', 'Pool', 'Restaurant', 'Room service', 'Housekeeping']","Near Sam Sand dunes, Kanoi, Jaisalmer, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830119, 70.507014",
217,Desert Haveli,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","on fort near jain temple, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.912053, 70.911839",
218,Shiv Tara Desert Camp,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Opposite Sam Sand Dunes, Sam, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.829261, 70.534644",
219,Vinayak Desert Camp,,,"['Free WiFi', 'Parking included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.865147, 70.565183",
220,Chokhi Dhani The Palace Hotel,,,"['Spa', 'Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pool']","Plot No. 4/5, Barmer Road, Jaisalmer, 345001",Jaisalmer,India,"26.902, 70.94534",
221,Moustache Hamari Haveli,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Room service']","Gundi para Hamari haveli, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91281, 70.917539",
222,Om Desert Resort,,,"['Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping', '24/7 front desk']","Lakhmana Road, Opp. Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.854857, 70.54298",
223,Deoki Niwas Palace,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Pool', 'Restaurant', 'Bar']","Jethwai Rd, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.916206, 70.921418",
224,Mohin Desert Safari Camp,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Bar', 'Room service']","Near Parking Sam Sand Dune, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.853604, 70.550665",
225,Desert Holiday Camp,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Sam Sand Dunes, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.834121, 70.533507",
226,Boutique Helsinki,4.8,Exceptional,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","Bera Road, Opposite - Pushkarna Bera, Jaisalmer, 345001",Jaisalmer,India,"26.90353, 70.91256",
227,Seven Palms Desert Camp,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","Sam Sand Dunes, Near Sam Toll Beriar, Right Side on Road, Sam Desert, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.866424, 70.566727",
228,Hotel Prince,,,"['Free airport shuttle', 'Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Breakfast available']","Near Bhatia Bagechi, Hanuman Circle, Jaisalmer, 345001",Jaisalmer,India,"26.91661, 70.90806",
229,Hotel Hayyat,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Near Tourist Reception Centre, Jaisalmer, 345001",Jaisalmer,India,"26.91032, 70.91788",
230,Ozaki Desert Safari Camp Jaisalmer,,,"['Parking included', 'Breakfast included', 'Laundry', 'Restaurant', 'Bar', 'Housekeeping']","Sam Sand Dunes Sam Jaisalmer, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.830453, 70.507157",
231,Hotel Renuka,,,"['Free WiFi', 'Laundry', 'Restaurant', 'Breakfast available', 'Business services', 'Room service']","North Of Gandhi Chowk Road, Chainpura Para, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.917429, 70.911168",
232,ADB Rooms Jaisalmer Dunes Camp,,,"['Parking included', 'Laundry', 'Outdoor Space', 'Restaurant', 'Housekeeping']","Sam, 7 Km Mile Stone, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.856446, 70.554216",
233,Hotel Oasis Haveli,3.6,Good,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Kitchen']","Near State Bank of Bikaner Jaipur Bank, Shiv Road, Sadar Bazaar, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.912738, 70.91064",
234,Rajputana Desert Camp,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Pet friendly', 'Restaurant', 'Room service']","Kuldhara Road, next to Sam Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.91459, 70.90091",
236,hotel apollo jaisalmer,,,"['Free WiFi', 'Parking included', 'Laundry', 'Breakfast available', 'Room service', '24/7 front desk']","opp- sbi bank, dhibba para, Jaisalmer, rajasthan, 345001",Jaisalmer,India,"26.90975, 70.9167",
237,fotiya hotel,,,"['Free WiFi', 'Parking included', 'Pet friendly', 'Restaurant', 'Breakfast available', 'Room service']","K.l anchalvanshi colony, dedansar road, Malka Pol, Jaisalmer, RJ, 345001",Jaisalmer,India,"26.92087, 70.90971",
238,Rajputana Desert Camp,,,"['Free airport shuttle', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Kuldhara Road, next to Sam Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.841756, 70.545735",
239,The Golden House,4.4,Excellent,"['Free WiFi', 'Air conditioning', 'Parking included', 'Laundry', 'Pet friendly', 'Restaurant']","28 Chandra Veer Singh, Opp. Collectorate, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.916503, 70.905649",
240,V Resorts Desert Pride Jaisalmer,,,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","Dhibba Para, Near Fort Parking, Jaisalmer, 345001",Jaisalmer,India,"26.91165, 70.91477",
241,The Mamas Resort and Camp,5.0,Exceptional,"['Free WiFi', 'Parking included', 'Breakfast included', 'Laundry', 'Pool', 'Restaurant']","Village Khuri, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.618675, 70.707896",
242,Atulya Garh Marwar,,,"['Parking included', 'Breakfast included', 'Restaurant', 'Housekeeping', '24/7 front desk']","VPO Village Jaisalmer, Khuri Main Road, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.6681, 70.693624",
243,Atulya garh marwar,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Restaurant', 'Room service', 'Housekeeping']","Khuri, Jaisalmer, Rajasthan, 315401",Jaisalmer,India,"26.619534, 70.707343",
245,Gangaur Desert Resort Khuri,,,"['Free WiFi', 'Air conditioning', 'Parking included', 'Breakfast included', 'Laundry', 'Restaurant']","Janra Road, Khuri, Jaisalmer, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.609401, 70.745846",
247,Registhan Guest House,3.8,Good,"['Free WiFi', 'Parking included', 'Laundry', 'Restaurant', 'Room service', 'Housekeeping']","Village Dhoba, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.611023, 70.714359",
248,rajwadi desert camp,,,"['Free WiFi', 'Parking included', 'Breakfast included', 'Kitchen', 'Outdoor Space', 'Restaurant']","Opp Sam Sand Dunes, Jaisalmer, Rajasthan, 345001",Jaisalmer,India,"26.614802, 70.710557",
249,Pansari Resort & Camp,,,"['Free WiFi', 'Laundry', 'Pet friendly', 'Restaurant', 'Business services', 'Housekeeping']","Khuri, Jaisalmer, Rajasthan, 345034",Jaisalmer,India,"26.614811, 70.716087",
